Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VS,WBA,WMT
2021-10-27,147.55015563964844,196.85154724121094,175.14341735839844,206.61000061035156,190.7160186767578,295.1499938964844,54.03848648071289,106.00037384033203,169.5500030517578,395.49169921875,359.08660888671875,209.33004760742188,111.14450073242188,45.19300842285156,157.3779296875,161.50189208984375,53.50966262817383,234.74844360351562,167.3932342529297,78.25804138183594,318.7868347167969,159.8802032470703,137.53131103515625,154.72189331054688,444.7063293457031,213.36575317382812,57.150001525878906,44.022682189941406,144.6643524169922
2021-10-28,151.23765563964844,197.41375732421875,171.77886962890625,207.85000610351562,198.45626831054688,298.3800048828125,54.0962028503418,106.99351501464844,169.67999267578125,399.1772766113281,358.3633117675781,212.0082550048828,111.73941802978516,45.372310638427734,156.52249145507812,163.93649291992188,54.010833740234375,237.42738342285156,168.9240264892578,83.06639099121094,319.9508056640625,161.95809936523438,138.35552978515625,156.4552459716797,446.62841796875,207.49220275878906,59.099998474121094,44.00400161743164,145.56646728515625
2021-10-29,148.49183654785156,197.2231903076172,170.9623260498047,207.02999877929688,198.37847900390625,299.69000244140625,53.83649826049805,108.28931427001953,169.07000732421875,397.76275634765625,358.5272216796875,212.1441192626953,111.08234405517578,46.240501403808594,156.55133056640625,163.48422241210938,54.32888412475586,237.47572326660156,167.80645751953125,84.50601959228516,327.1221923828125,164.74505615234375,138.65614318847656,155.7870635986328,451.5610656738281,209.40061950683594,58.20000076293945,43.929256439208984,146.5176239013672
2021-11-01,147.6591796875,199.91038513183594,171.38536071777344,214.5800018310547,199.71067810058594,302.760009765625,53.96153259277344,108.32714080810547,170.19000244140625,400.9864501953125,353.4541931152344,213.25035095214844,112.13011932373047,46.75952911376953,156.68589782714844,163.39761352539062,54.13612747192383,242.34033203125,168.65167236328125,84.3044662475586,324.9027099609375,163.79965209960938,138.3167266845703,155.0414581298828,445.3241271972656,210.0828857421875,55.04999923706055,44.209537506103516,146.88046264648438
2021-11-02,148.70993041992188,204.1698760986328,170.36221313476562,212.77000427246094,201.4026336669922,302.95001220703125,55.42359924316406,107.6650619506836,169.8300018310547,407.86676025390625,354.2353820800781,214.6380157470703,112.04132843017578,47.05207061767578,159.15603637695312,164.0423583984375,54.06866455078125,241.0443878173828,170.89622497558594,85.43696594238281,328.61175537109375,165.27684020996094,139.69371032714844,153.79229736328125,443.294189453125,206.800048828125,54.0,44.611270904541016,146.8118133544922
2021-11-03,150.16708374023438,207.85763549804688,169.81129455566406,213.3800048828125,197.93118286132812,302.8900146484375,55.452457427978516,106.88945770263672,170.0800018310547,402.14111328125,355.855712890625,216.2003173828125,112.88488006591797,47.552215576171875,158.64662170410156,164.10008239746094,54.25178527832031,242.16622924804688,171.14041137695312,85.11065673828125,329.46990966796875,169.8757781982422,140.65371704101562,155.17701721191406,448.4818115234375,205.7716827392578,56.21099853515625,45.99399185180664,147.26287841796875
2021-11-04,149.6417236328125,204.80833435058594,169.73260498046875,213.02999877929688,197.97007751464844,308.0400085449219,54.94265365600586,107.36238098144531,170.27999877929688,392.68182373046875,358.95159912109375,215.8994903564453,112.2447509765625,47.80689239501953,158.20452880859375,161.9445343017578,54.55055618286133,245.12562561035156,169.61900329589844,86.89579772949219,331.8768615722656,172.77105712890625,140.91552734375,151.54574584960938,447.9228515625,206.44406127929688,55.20000076293945,46.255584716796875,148.3415069580078
2021-11-05,150.17776489257812,203.7029571533203,173.8251495361328,224.4600067138672,200.19686889648438,307.25,54.894561767578125,108.52577209472656,175.6300048828125,391.7291564941406,355.3059387207031,219.3637237548828,114.8082275390625,48.38653564453125,157.07997131347656,161.71359252929688,54.78186798095703,246.3345184326172,170.736572265625,78.32523345947266,331.5019836425781,174.8095703125,141.61367797851562,154.54759216308594,446.9912109375,214.24578857421875,56.8484992980957,46.90023422241211,147.31190490722656
2021-11-08,149.34390258789062,201.4159698486328,177.13067626953125,222.67999267578125,208.33583068847656,309.9599914550781,54.82722854614258,108.91356658935547,176.8699951171875,392.941650390625,355.4891662597656,219.04351806640625,115.6719970703125,48.98519515991211,156.5417022705078,162.68551635742188,54.29033660888672,244.7774658203125,170.49240112304688,79.3521499633789,332.4193420410156,169.23568725585938,140.55673217773438,153.6761016845703,453.66949462890625,218.02305603027344,55.5,46.61994934082031,146.3705596923828
2021-11-09,149.711181640625,201.73995971679688,176.94375610351562,220.7899932861328,204.0183868408203,309.7099914550781,55.250457763671875,109.717529296875,175.11000061035156,390.064453125,357.4759521484375,221.00369262695312,113.74256896972656,48.65260314941406,156.19569396972656,161.4537811279297,54.44454574584961,244.34225463867188,170.29519653320312,79.39054870605469,331.39349365234375,171.17568969726562,140.9833984375,152.417236328125,455.3659973144531,211.00250244140625,55.20000076293945,45.872535705566406,146.88046264648438
2021-11-10,146.8422393798828,203.16934204101562,178.44895935058594,218.5,200.96505737304688,299.6700134277344,55.5678825378418,107.96772003173828,174.4499969482422,384.06927490234375,355.4795227050781,219.67828369140625,113.14962768554688,48.2344970703125,157.8873291015625,161.29978942871094,54.66621398925781,244.80648803710938,171.31884765625,80.62863159179688,326.3133544921875,165.70028686523438,142.37005615234375,153.21128845214844,451.0021057128906,213.52345275878906,54.75,45.75107955932617,145.5566864013672
2021-11-11,146.79263305664062,201.59701538085938,178.3603973388672,219.3800048828125,202.77371215820312,302.9800109863281,54.596378326416016,107.97718811035156,162.11000061035156,387.1679382324219,354.5633239746094,215.39015197753906,113.1966781616211,48.01594161987305,156.7243194580078,161.29019165039062,54.685489654541016,241.93414306640625,169.2433624267578,80.63821411132812,327.9212341308594,164.42990112304688,141.96278381347656,152.83363342285156,448.5406799316406,208.4320068359375,54.900001525878906,46.65732192993164,145.61550903320312
